,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Clusters
8458,C18688,320.360709,0.454545,0.0,0.0,0.0,926.958974,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,2036.478465,864.2065423050828,0.25,12,3
8459,C18689,64.343051,0.666667,281.05,0.0,281.05,0.0,0.666667,0.0,0.666667,0.0,0,5,4494.449450364621,82.611456,864.2065423050828,0.0,6,1
8460,C18690,40.661132,0.909091,235.3,0.0,235.3,0.0,0.833333,0.0,0.833333,0.0,0,10,4494.449450364621,279.23448,864.2065423050828,0.272727,12,2
8461,C18691,919.563867,1.0,3000.0,0.0,3000.0,823.979128,0.166667,0.0,0.083333,0.083333,1,2,4494.449450364621,4426.498341,864.2065423050828,0.083333,12,0
8462,C18692,20.620429,0.818182,169.66,0.0,169.66,0.0,0.75,0.0,0.666667,0.0,0,9,4494.449450364621,192.185764,864.2065423050828,1.0,12,2
8463,C18693,2096.451649,1.0,165.29,165.29,0.0,2359.624627,0.222222,0.222222,0.0,0.222222,6,3,4494.449450364621,453.341203,864.2065423050828,0.0,9,3
8464,C18694,85.881798,0.181818,0.0,0.0,0.0,628.355222,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,682.485692,864.2065423050828,0.0,12,3
8465,C18695,174.228543,0.727273,3407.57,3276.57,131.0,0.0,0.583333,0.583333,0.166667,0.0,0,25,4494.449450364621,4568.864048,864.2065423050828,0.714286,12,2
8466,C18696,48.283965,1.0,325.92,0.0,325.92,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,347.671947,864.2065423050828,0.416667,12,2
8467,C18697,602.210858,1.0,965.0,965.0,0.0,0.0,0.25,0.25,0.0,0.0,0,5,4494.449450364621,258.748232,864.2065423050828,0.0,12,1
8468,C18698,22.987395,0.454545,200.0,0.0,200.0,0.0,0.363636,0.0,0.363636,0.0,0,4,4494.449450364621,490.14841,864.2065423050828,0.0,11,1
8469,C18699,1682.088431,1.0,2263.38,837.61,1425.77,784.0266,1.0,0.5,1.0,0.166667,3,69,4494.449450364621,2411.309817,864.2065423050828,0.0,12,0
8470,C18700,2046.727519,0.818182,1369.72,422.44,947.28,1817.810563,0.75,0.166667,0.666667,0.166667,4,17,4494.449450364621,242.742734,864.2065423050828,0.0,12,0
8471,C18701,839.081567,0.727273,0.0,0.0,0.0,609.463327,0.0,0.0,0.0,0.416667,6,0,4494.449450364621,2719.934613,864.2065423050828,0.125,12,3
8472,C18702,28.244252,0.545455,320.0,0.0,320.0,0.0,0.5,0.0,0.416667,0.0,0,6,4494.449450364621,551.233491,864.2065423050828,0.4,12,1
8473,C18703,929.113186,0.727273,1622.0,1622.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,269.015241,864.2065423050828,0.0,12,1
8474,C18704,17.206623,0.818182,109.0,0.0,109.0,0.0,0.5,0.0,0.416667,0.0,0,6,4494.449450364621,143.410957,864.2065423050828,0.1,12,1
8475,C18705,72.369731,1.0,588.0,0.0,588.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,577.946554,864.2065423050828,0.583333,12,2
8476,C18706,3239.011343,1.0,0.0,0.0,0.0,1678.519765,0.0,0.0,0.0,0.083333,3,0,4494.449450364621,1129.597601,864.2065423050828,0.0,12,3
8477,C18707,67.251991,0.545455,0.0,0.0,0.0,90.56246,0.0,0.0,0.0,0.083333,3,0,4494.449450364621,987.785921,864.2065423050828,0.333333,12,3
8478,C18708,397.138622,0.363636,0.0,0.0,0.0,1188.211139,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,232.69994,864.2065423050828,0.0,12,3
8479,C18709,1873.61991,1.0,396.26,396.26,0.0,2025.438092,0.571429,0.571429,0.0,0.571429,10,14,4494.449450364621,353.512837,864.2065423050828,0.0,7,0
8480,C18710,0.391963,0.090909,43.33,0.0,43.33,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,1
8481,C18711,3.391066,0.272727,72.44,0.0,72.44,0.0,0.333333,0.0,0.333333,0.0,0,4,4494.449450364621,194.455374,864.2065423050828,0.75,12,1
8482,C18712,55.243291,1.0,750.0,0.0,750.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,710.623372,864.2065423050828,1.0,12,2
8483,C18713,2.433343,0.166667,0.0,0.0,0.0,38.606307,0.0,0.0,0.0,0.166667,1,0,4494.449450364621,0.0,864.2065423050828,0.0,6,1
8484,C18714,0.0,0.0,120.82,0.0,120.82,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,275.029692,864.2065423050828,0.0,12,1
8485,C18715,31.932178,0.363636,365.36,0.0,365.36,0.0,0.333333,0.0,0.333333,0.0,0,4,4494.449450364621,822.118125,864.2065423050828,1.0,12,1
8486,C18716,34.750769,1.0,2562.0,0.0,2562.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,2544.223939,864.2065423050828,0.454545,12,2
8487,C18717,14.508545,0.454545,186.14,0.0,186.14,0.0,0.75,0.0,0.666667,0.0,0,9,4494.449450364621,181.846393,864.2065423050828,0.142857,12,1
8488,C18718,410.466315,0.545455,826.0,116.0,710.0,750.50253,0.909091,0.181818,0.818182,0.090909,2,15,4494.449450364621,1750.067404,864.2065423050828,0.125,11,0
8489,C18719,289.096953,1.0,3106.1,2368.6,737.5,0.0,1.0,1.0,0.666667,0.0,0,59,4494.449450364621,2656.101893,864.2065423050828,0.833333,12,2
8490,C18720,2.044745,0.181818,26.53,26.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,155.972776,864.2065423050828,0.0,12,1
8491,C18721,13.084067,0.090909,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,3929.643369,864.2065423050828,0.0,12,1
8492,C18722,1047.182049,0.818182,1727.64,0.0,1727.64,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,3548.800193,864.2065423050828,0.0,12,2
8493,C18723,161.442459,1.0,1767.61,320.02,1447.59,0.0,1.0,0.083333,1.0,0.0,0,20,4494.449450364621,1688.46643,864.2065423050828,0.583333,12,2
8494,C18724,2.100274,0.181818,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,282.389037,864.2065423050828,0.0,12,1
8495,C18725,1384.431318,1.0,3013.2,924.39,2088.81,0.0,1.0,0.166667,1.0,0.0,0,33,4494.449450364621,1218.29542,864.2065423050828,0.0,12,2
8496,C18726,155.167572,0.8,1084.76,0.0,1084.76,0.0,0.8,0.0,0.7,0.0,0,12,4494.449450364621,1070.911497,864.2065423050828,0.666667,10,2
8497,C18728,1.644581,0.090909,42.49,42.49,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,231.480701,864.2065423050828,0.0,12,1
8498,C18729,39.885648,1.0,433.32,0.0,433.32,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,453.19428,864.2065423050828,0.666667,12,2
8499,C18730,16.065938,0.545455,154.45,0.0,154.45,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,301.05373,864.2065423050828,0.166667,12,1
8500,C18731,0.0,0.0,113.0,0.0,113.0,0.0,0.333333,0.0,0.333333,0.0,0,5,4494.449450364621,268.521412,864.2065423050828,0.0,12,1
8501,C18732,1478.079872,1.0,0.0,0.0,0.0,204.29492,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,383.28285,864.2065423050828,0.0,12,3
8502,C18733,1455.213589,0.833333,0.0,0.0,0.0,3195.76491,0.0,0.0,0.0,0.833333,10,0,4494.449450364621,147.826185,864.2065423050828,0.0,6,3
8503,C18734,3074.49082,1.0,0.0,0.0,0.0,3382.232089,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,3249.404994,864.2065423050828,0.0,12,3
8504,C18735,0.021102,0.125,0.0,0.0,0.0,922.817511,0.0,0.0,0.0,0.125,1,0,4494.449450364621,36.672617,864.2065423050828,0.0,8,1
8505,C18736,11.918653,0.1,276.79,276.79,0.0,0.0,0.1,0.1,0.0,0.0,0,3,4494.449450364621,0.0,864.2065423050828,0.0,10,1
8506,C18737,1087.565213,1.0,0.0,0.0,0.0,216.51414,0.0,0.0,0.0,0.444444,4,0,4494.449450364621,283.409367,864.2065423050828,0.0,9,3
8507,C18738,439.357199,1.0,862.74,862.74,0.0,90.322514,0.666667,0.666667,0.0,0.25,4,22,4494.449450364621,789.180188,864.2065423050828,0.0,12,0
8508,C18739,30.287602,0.818182,0.0,0.0,0.0,827.814406,0.0,0.0,0.0,0.416667,11,0,4494.449450364621,963.269399,864.2065423050828,0.166667,12,3
8509,C18740,100.212638,0.8,639.29,116.9,522.39,0.0,0.8,0.1,0.7,0.0,0,17,4494.449450364621,269.84678,864.2065423050828,0.5,10,2
8510,C18741,12.209291,0.545455,143.75,0.0,143.75,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,330.503125,864.2065423050828,1.0,12,1
8511,C18742,6.646795,1.0,228.84,0.0,228.84,0.0,0.666667,0.0,0.666667,0.0,0,12,4494.449450364621,232.790324,864.2065423050828,1.0,12,2
8512,C18743,17.832206,0.545455,153.6,0.0,153.6,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,207.376053,864.2065423050828,0.363636,12,1
8513,C18744,73.243985,1.0,797.2,644.8,152.4,0.0,1.0,0.333333,1.0,0.0,0,16,4494.449450364621,645.795684,864.2065423050828,0.454545,12,2
8514,C18745,799.00867,1.0,192.96,0.0,192.96,559.392054,1.0,0.0,1.0,0.333333,5,12,4494.449450364621,691.532728,864.2065423050828,0.0,12,0
8515,C18746,796.558943,1.0,531.24,0.0,531.24,888.107988,1.0,0.0,0.833333,0.333333,4,6,4494.449450364621,684.858625,864.2065423050828,0.0,6,0
8516,C18747,3.364738,0.272727,582.94,0.0,582.94,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,28.013889,864.2065423050828,0.0,12,1
8517,C18748,143.538206,1.0,415.47,0.0,415.47,0.0,1.0,0.0,1.0,0.0,0,17,4494.449450364621,394.512806,864.2065423050828,0.0,12,2
8518,C18749,2170.916313,1.0,70.77,70.77,0.0,2524.177008,0.083333,0.083333,0.0,0.25,3,1,4494.449450364621,545.076185,864.2065423050828,0.0,12,3
8519,C18750,11.748193,0.181818,80.75,80.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,1
8520,C18751,23.934205,0.818182,266.1,0.0,266.1,0.0,0.666667,0.0,0.583333,0.0,0,8,4494.449450364621,313.233366,864.2065423050828,0.636364,12,1
8521,C18752,1869.63255,1.0,0.0,0.0,0.0,1897.993012,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,454.348175,864.2065423050828,0.0,12,3
8522,C18753,150.269903,1.0,853.44,0.0,853.44,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,869.413166,864.2065423050828,0.083333,12,2
8523,C18754,11.395369,0.636364,100.5,0.0,100.5,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,148.92824,864.2065423050828,0.142857,12,1
8524,C18755,13.125634,0.545455,106.98,0.0,106.98,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,275.244392,864.2065423050828,0.5,12,1
8525,C18756,1619.881506,1.0,441.18,50.0,391.18,700.951557,0.5,0.083333,0.5,0.166667,4,12,4494.449450364621,963.141799,864.2065423050828,0.0,12,0
8526,C18757,7.054474,0.818182,427.98,0.0,427.98,0.0,1.0,0.0,0.916667,0.0,0,18,4494.449450364621,402.34297,864.2065423050828,0.111111,12,2
8527,C18758,26.771366,1.0,550.0,0.0,550.0,0.0,0.916667,0.0,0.916667,0.0,0,11,4494.449450364621,581.909822,864.2065423050828,0.0,12,2
8528,C18760,126.872455,0.545455,568.5,0.0,568.5,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,1294.215768,864.2065423050828,0.0,12,1
8529,C18761,3172.114278,1.0,454.13,0.0,454.13,4323.52433,1.0,0.0,0.888889,0.777778,22,11,4494.449450364621,1746.248986,864.2065423050828,0.0,9,0
8530,C18762,24.719209,0.545455,280.04,0.0,280.04,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,538.899429,864.2065423050828,0.666667,12,1
8531,C18763,477.258038,1.0,49.0,49.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,112.962753,864.2065423050828,0.0,12,1
8532,C18764,22.322374,0.363636,95.0,95.0,0.0,1162.045833,0.083333,0.083333,0.0,0.166667,3,1,4494.449450364621,4094.261427,864.2065423050828,0.0,12,1
8533,C18765,986.84903,1.0,558.18,0.0,558.18,45.311387,1.0,0.0,1.0,0.083333,1,39,4494.449450364621,1548.4862,864.2065423050828,0.0,12,2
8534,C18766,21.168201,1.0,236.4,8.4,228.0,0.0,1.0,1.0,1.0,0.0,0,24,4494.449450364621,217.008342,864.2065423050828,0.833333,12,2
8535,C18767,854.56751,0.875,978.26,870.95,107.31,1043.765101,0.875,0.25,0.75,0.125,2,29,4494.449450364621,2750.062711,864.2065423050828,0.2,8,0
8536,C18768,19.25682,0.636364,185.02,0.0,185.02,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,233.025663,864.2065423050828,0.3,12,1
8537,C18769,131.83593,0.545455,2234.02,0.0,2234.02,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,4432.954833,864.2065423050828,1.0,12,2
8538,C18770,528.107264,1.0,674.52,0.0,674.52,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,127.76546,864.2065423050828,0.0,12,2
8539,C18771,908.465054,1.0,425.0,0.0,425.0,1457.729917,0.583333,0.0,0.583333,0.25,5,9,4494.449450364621,742.934802,864.2065423050828,0.25,12,0
8540,C18772,482.407545,0.636364,0.0,0.0,0.0,1071.188192,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,702.068789,864.2065423050828,0.090909,12,3
8541,C18773,3326.323283,1.0,8209.77,2218.28,5991.49,0.0,1.0,0.416667,1.0,0.0,0,130,4494.449450364621,1942.074765,864.2065423050828,0.083333,12,2
8542,C18774,16.270638,0.3,1131.46,1131.46,0.0,0.0,0.2,0.2,0.0,0.0,0,3,4494.449450364621,932.976337,864.2065423050828,0.0,10,1
8543,C18775,35.518273,0.909091,283.8,0.0,283.8,0.0,0.833333,0.0,0.75,0.0,0,10,4494.449450364621,302.73613,864.2065423050828,0.666667,12,2
8544,C18776,547.287057,1.0,0.0,0.0,0.0,243.336548,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,232.430161,864.2065423050828,0.0,12,3
8545,C18778,528.463885,1.0,0.0,0.0,0.0,5191.738847,0.0,0.0,0.0,0.833333,11,0,4494.449450364621,4736.808799,864.2065423050828,0.833333,12,3
8546,C18779,1594.994317,0.875,667.0,569.0,98.0,1880.647102,0.875,0.125,0.75,0.5,5,8,4494.449450364621,248.746263,864.2065423050828,0.0,8,0
8547,C18780,78.821949,1.0,1333.75,964.72,369.03,0.0,1.0,0.583333,0.583333,0.0,0,18,4494.449450364621,1266.894805,864.2065423050828,0.888889,12,2
8548,C18781,1297.740903,0.909091,944.44,0.0,944.44,1382.21391,1.0,0.0,1.0,0.166667,5,32,4494.449450364621,2685.673905,864.2065423050828,0.0,12,0
8549,C18782,236.996845,0.727273,0.0,0.0,0.0,3806.179299,0.0,0.0,0.0,0.666667,41,0,4494.449450364621,4609.777736,864.2065423050828,0.6,12,3
8550,C18783,221.810125,0.727273,0.0,0.0,0.0,903.684584,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,662.179022,864.2065423050828,0.166667,12,3
8551,C18784,736.024188,0.9,350.02,0.0,350.02,0.0,0.6,0.0,0.6,0.0,0,6,4494.449450364621,133.825578,864.2065423050828,0.0,10,2
8552,C18785,293.125181,1.0,2812.69,2512.69,300.0,0.0,0.75,0.75,0.083333,0.0,0,27,4494.449450364621,2420.213,864.2065423050828,0.833333,12,2
8553,C18786,117.344883,1.0,661.3,0.0,661.3,477.825546,1.0,0.0,0.9,0.1,1,13,4494.449450364621,562.896648,864.2065423050828,0.25,10,2
8554,C18787,1175.241984,1.0,1102.72,1102.72,0.0,136.401822,0.571429,0.571429,0.0,0.285714,5,10,4494.449450364621,147.169915,864.2065423050828,0.0,7,0
8555,C18788,31.111952,0.909091,470.65,0.0,470.65,0.0,0.833333,0.0,0.833333,0.0,0,17,4494.449450364621,496.387423,864.2065423050828,0.909091,12,2
8556,C18789,1019.135688,1.0,0.0,0.0,0.0,1153.912092,0.0,0.0,0.0,0.285714,3,0,4494.449450364621,114.172744,864.2065423050828,0.0,7,3
8557,C18790,11.056609,0.454545,334.85,0.0,334.85,0.0,0.583333,0.0,0.583333,0.0,0,7,4494.449450364621,524.05706,864.2065423050828,0.833333,12,1
8558,C18791,134.687754,1.0,2395.92,0.0,2395.92,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,2440.778198,864.2065423050828,0.916667,12,2
8559,C18792,116.036232,0.727273,138.8,138.8,0.0,413.247771,0.181818,0.181818,0.0,0.181818,2,3,4494.449450364621,317.583796,864.2065423050828,0.1,11,1
8560,C18793,382.378002,1.0,0.0,0.0,0.0,1097.698179,0.0,0.0,0.0,0.25,5,0,4494.449450364621,679.788131,864.2065423050828,0.1,12,3
8561,C18794,3.229304,0.545455,190.2,0.0,190.2,0.0,0.666667,0.0,0.583333,0.0,0,8,4494.449450364621,295.937124,864.2065423050828,0.0,12,1
8562,C18795,49.032869,1.0,360.96,0.0,360.96,0.0,1.0,0.0,0.875,0.0,0,8,4494.449450364621,321.694432,864.2065423050828,0.285714,8,2
8563,C18796,258.541401,1.0,2260.29,2088.59,171.7,0.0,0.916667,0.75,0.416667,0.0,0,18,4494.449450364621,1268.746941,864.2065423050828,0.6,12,2
8564,C18797,575.662861,0.545455,0.0,0.0,0.0,3628.692831,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,4582.535303,864.2065423050828,0.5,12,3
8565,C18798,19.125876,0.090909,275.86,171.98,103.88,366.686248,0.083333,0.083333,0.083333,0.083333,2,9,4494.449450364621,0.0,864.2065423050828,0.0,12,1
8566,C18800,7.169078,0.181818,118.2,0.0,118.2,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,889.040469,864.2065423050828,0.0,12,1
8567,C18801,2199.65234,1.0,0.0,0.0,0.0,2476.783665,0.0,0.0,0.0,0.428571,8,0,4494.449450364621,275.699225,864.2065423050828,0.0,7,3
8568,C18802,0.919387,0.181818,251.5,251.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4494.449450364621,712.364811,864.2065423050828,0.0,12,1
8569,C18803,1050.524091,0.875,0.0,0.0,0.0,1412.242287,0.0,0.0,0.0,0.125,1,0,4494.449450364621,1270.512009,864.2065423050828,0.0,8,3
8570,C18804,134.142415,0.909091,1729.67,1729.67,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,4494.449450364621,1735.980519,864.2065423050828,0.333333,12,2
8571,C18805,34.223151,1.0,108.0,0.0,108.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,68.331764,864.2065423050828,0.0,12,2
8572,C18806,28.838076,1.0,484.68,0.0,484.68,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,485.036484,864.2065423050828,0.166667,12,2
8573,C18807,52.666422,1.0,150.3,0.0,150.3,0.0,1.0,0.0,0.833333,0.0,0,6,4494.449450364621,54.722514,864.2065423050828,0.0,6,1
8574,C18808,212.244875,0.909091,0.0,0.0,0.0,1503.182148,0.0,0.0,0.0,0.25,3,0,4494.449450364621,3143.206742,864.2065423050828,0.333333,12,3
8575,C18809,1231.092907,1.0,250.0,250.0,0.0,782.610563,0.083333,0.083333,0.0,0.25,5,1,4494.449450364621,1116.543176,864.2065423050828,0.0,12,3
8576,C18810,9.630478,1.0,257.49,0.0,257.49,0.0,1.0,0.0,1.0,0.0,0,14,4494.449450364621,251.907165,864.2065423050828,0.7,12,2
8577,C18811,1168.345069,1.0,0.0,0.0,0.0,96.091248,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,255.224549,864.2065423050828,0.0,12,3
8578,C18812,38.68635,0.363636,0.0,0.0,0.0,426.435424,0.0,0.0,0.0,0.090909,1,0,4494.449450364621,1773.465607,864.2065423050828,0.5,11,1
8579,C18813,460.081479,0.833333,649.5,0.0,649.5,793.822988,0.833333,0.0,0.833333,0.666667,6,6,4494.449450364621,625.116471,864.2065423050828,0.25,6,0
8580,C18814,13.027653,0.272727,0.0,0.0,0.0,411.480832,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,421.803076,864.2065423050828,0.0,12,1
8581,C18815,417.444057,0.666667,0.0,0.0,0.0,708.715173,0.0,0.0,0.0,0.333333,7,0,4494.449450364621,27.397306,864.2065423050828,0.0,6,3
8582,C18816,1889.128442,0.909091,0.0,0.0,0.0,2994.518885,0.0,0.0,0.0,0.363636,12,0,4494.449450364621,7744.256948,864.2065423050828,0.0,11,3
8583,C18817,1029.111236,0.909091,0.0,0.0,0.0,1097.380897,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,0.0,864.2065423050828,0.0,12,3
8584,C18818,4696.525962,0.875,604.33,435.0,169.33,6400.248453,0.5,0.375,0.125,0.375,7,5,4494.449450364621,840.965985,864.2065423050828,0.0,8,0
8585,C18819,1034.026449,1.0,93.34,0.0,93.34,432.159364,0.25,0.0,0.25,0.083333,1,4,4494.449450364621,294.925221,864.2065423050828,0.0,12,3
8586,C18820,1243.254633,1.0,0.0,0.0,0.0,1428.440429,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,562.362623,864.2065423050828,0.0,12,3
8587,C18821,31.560931,0.545455,300.0,0.0,300.0,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,588.763068,864.2065423050828,1.0,12,1
8588,C18822,130.041299,1.0,581.28,0.0,581.28,342.397949,1.0,0.0,0.875,0.125,1,8,4494.449450364621,498.524607,864.2065423050828,0.5,8,2
8589,C18823,1283.337407,1.0,1022.41,171.6,850.81,1158.035224,0.875,0.125,0.75,0.25,5,16,4494.449450364621,846.998942,864.2065423050828,0.0,8,0
8590,C18824,1843.191023,1.0,1446.48,0.0,1446.48,1450.172456,1.0,0.0,1.0,0.083333,1,48,4494.449450364621,945.67939,864.2065423050828,0.0,12,2
8591,C18825,896.563274,0.818182,511.0,0.0,511.0,1084.460175,0.5,0.0,0.416667,0.166667,3,6,4494.449450364621,1330.67108,864.2065423050828,0.0,12,0
8592,C18826,1130.827049,0.909091,0.0,0.0,0.0,1727.256593,0.0,0.0,0.0,0.272727,7,0,4494.449450364621,1897.193158,864.2065423050828,0.090909,11,3
8593,C18827,16.887571,0.363636,1083.0,1083.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,4494.449450364621,3905.430817,864.2065423050828,0.0,12,1
8594,C18828,5.529633,0.181818,45.0,0.0,45.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,515.842674,864.2065423050828,0.5,12,1
8595,C18829,655.786755,1.0,387.68,0.0,387.68,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,1110.023792,864.2065423050828,0.0,12,1
8596,C18830,37.123618,0.857143,84.24,0.0,84.24,0.0,0.857143,0.0,0.714286,0.0,0,6,4494.449450364621,0.0,864.2065423050828,0.0,7,1
8597,C18831,2601.463574,1.0,0.0,0.0,0.0,528.119509,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,1317.570981,864.2065423050828,0.0,12,3
8598,C18832,819.462711,0.818182,0.0,0.0,0.0,1131.611986,0.0,0.0,0.0,0.25,6,0,4494.449450364621,432.036408,864.2065423050828,0.0,12,3
8599,C18833,414.631529,1.0,0.0,0.0,0.0,739.862664,0.0,0.0,0.0,0.583333,13,0,4494.449450364621,799.824822,864.2065423050828,0.166667,12,3
8600,C18834,20.996733,0.909091,295.92,0.0,295.92,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,276.213902,864.2065423050828,0.636364,12,2
8601,C18835,112.390812,1.0,269.9,49.9,220.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,4494.449450364621,204.160043,864.2065423050828,0.0,12,2
8602,C18836,997.496745,1.0,1629.83,1629.83,0.0,276.760257,0.583333,0.583333,0.0,0.25,5,21,4494.449450364621,890.611754,864.2065423050828,0.0,12,0
8603,C18837,32.182264,1.0,208.61,0.0,208.61,0.0,1.0,0.0,1.0,0.0,0,15,4494.449450364621,146.936578,864.2065423050828,0.181818,12,2
8604,C18838,19.303362,0.818182,150.24,0.0,150.24,0.0,0.666667,0.0,0.666667,0.0,0,8,4494.449450364621,192.431598,864.2065423050828,0.7,12,1
8605,C18839,2.892853,0.181818,52.68,0.0,52.68,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,290.072441,864.2065423050828,1.0,12,1
8606,C18840,45.069167,1.0,218.28,0.0,218.28,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,203.222849,864.2065423050828,0.0,12,2
8607,C18841,4.390888,0.272727,0.0,0.0,0.0,19.35123,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,95.983734,864.2065423050828,0.0,12,1
8608,C18842,21.739563,0.727273,255.6,0.0,255.6,0.0,0.666667,0.0,0.666667,0.0,0,8,4494.449450364621,400.463395,864.2065423050828,0.75,12,1
8609,C18843,398.453246,1.0,0.0,0.0,0.0,647.778706,0.0,0.0,0.0,0.857143,10,0,4494.449450364621,323.875395,864.2065423050828,0.0,7,3
8610,C18844,469.319087,0.818182,383.81,0.0,383.81,870.533909,0.583333,0.0,0.5,0.333333,6,14,4494.449450364621,57.924613,864.2065423050828,0.0,12,0
8611,C18845,42.577756,0.909091,4061.96,4061.96,0.0,0.0,0.916667,0.916667,0.0,0.0,0,35,4494.449450364621,3716.880684,864.2065423050828,0.75,12,2
8612,C18846,1.307969,0.272727,0.0,0.0,0.0,296.676377,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1238.145022,864.2065423050828,1.0,12,1
8613,C18847,110.913143,1.0,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5,34,4494.449450364621,1275.716405,864.2065423050828,0.285714,12,0
8614,C18848,1182.080141,1.0,266.68,0.0,266.68,848.848179,0.666667,0.0,0.666667,0.083333,6,8,4494.449450364621,119.861878,864.2065423050828,0.0,12,0
8615,C18849,85.900738,1.0,0.0,0.0,0.0,278.348105,0.0,0.0,0.0,0.25,3,0,4494.449450364621,193.747321,864.2065423050828,0.0,12,3
8616,C18850,1812.30897,1.0,219.8,219.8,0.0,1732.099796,0.083333,0.083333,0.0,0.333333,5,2,4494.449450364621,463.885403,864.2065423050828,0.0,12,3
8617,C18851,356.52371,1.0,1819.0,749.9,1069.1,0.0,0.833333,0.333333,0.75,0.0,0,27,4494.449450364621,1402.326881,864.2065423050828,0.0,12,2
8618,C18852,272.310015,1.0,575.3,220.34,354.96,0.0,1.0,0.083333,1.0,0.0,0,14,4494.449450364621,354.086664,864.2065423050828,0.0,12,2
8619,C18853,7.696813,0.090909,111.3,111.3,0.0,101.656544,0.083333,0.083333,0.0,0.083333,1,2,4494.449450364621,0.0,864.2065423050828,0.0,12,1
8620,C18854,6.747965,0.545455,277.44,0.0,277.44,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,263.591465,864.2065423050828,0.363636,12,1
